time,n_q,measured_MW,capacity_MW,mostrecent_MW,dayahead_MW,dayahead11h_MW
2021-07-05T10:00,4,216.888,709.680,192.301,154.176,182.401
2021-07-05T11:00,4,237.664,709.680,210.865,157.596,185.089
2021-07-05T12:00,4,224.509,709.680,293.322,159.795,179.525
2021-07-05T13:00,4,253.311,709.680,294.431,157.386,164.727
2021-07-05T14:00,4,288.224,709.680,227.863,152.025,148.293
2021-07-05T15:00,4,205.986,709.680,193.500,131.820,122.419
2021-07-05T16:00,4,131.007,709.680,137.352,94.875,83.658
2021-07-05T17:00,4,70.470,709.680,74.878,57.516,47.335
2021-07-05T18:00,4,25.794,709.680,23.463,19.519,15.253
2021-07-05T19:00,4,3.218,709.680,0.538,0.461,0.389
2021-07-05T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-05T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-05T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-05T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-06T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-06T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-06T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-06T03:00,4,0.062,709.680,0.479,0.424,0.521
2021-07-06T04:00,4,6.796,709.680,13.205,11.049,13.506
2021-07-06T05:00,4,20.434,709.680,52.069,43.725,50.966
2021-07-06T06:00,4,73.720,709.680,114.043,113.214,114.777
2021-07-06T07:00,4,172.353,709.680,187.245,216.700,192.155
2021-07-06T08:00,4,312.929,709.680,259.591,308.043,264.279
2021-07-06T09:00,4,331.594,709.680,337.139,356.707,311.307
2021-07-06T10:00,4,355.916,709.680,355.220,371.527,320.925
2021-07-06T11:00,4,323.163,709.680,354.216,367.962,320.548
2021-07-06T12:00,4,279.111,709.680,276.255,362.164,325.724
2021-07-06T13:00,4,265.318,709.680,271.130,346.539,324.294
2021-07-06T14:00,4,244.613,709.680,211.931,320.604,298.977
2021-07-06T15:00,4,179.224,709.680,191.652,268.416,252.194
2021-07-06T16:00,4,138.873,709.680,161.563,194.023,192.461
2021-07-06T17:00,4,81.864,709.680,108.522,114.028,116.938
2021-07-06T18:00,4,41.337,709.680,34.754,34.541,34.983
2021-07-06T19:00,4,6.705,709.680,0.852,0.835,0.841
2021-07-06T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-06T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-06T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-06T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-07T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-07T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-07T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-07T03:00,4,0.821,709.680,0.885,0.919,0.930
2021-07-07T04:00,4,21.522,709.680,20.980,21.096,21.276
2021-07-07T05:00,4,85.871,709.680,84.456,87.202,87.764
2021-07-07T06:00,4,196.032,709.680,170.707,179.741,179.529
2021-07-07T07:00,4,305.891,709.680,251.131,262.313,257.952
2021-07-07T08:00,4,348.766,709.680,318.122,320.531,318.020
2021-07-07T09:00,4,301.351,709.680,339.399,356.184,357.414
2021-07-07T10:00,4,338.219,709.680,358.272,378.067,383.496
2021-07-07T11:00,4,351.643,709.680,359.982,383.919,387.927
2021-07-07T12:00,4,325.655,709.680,331.147,376.051,378.362
2021-07-07T13:00,4,282.012,709.680,315.075,349.722,348.454
2021-07-07T14:00,4,279.870,709.680,301.166,308.499,305.253
2021-07-07T15:00,4,277.103,709.680,251.643,252.313,250.448
2021-07-07T16:00,4,192.156,709.680,188.655,186.822,185.706
2021-07-07T17:00,4,114.547,709.680,115.228,113.793,113.227
2021-07-07T18:00,4,41.563,709.680,36.413,35.861,34.895
2021-07-07T19:00,4,7.117,709.680,0.873,0.845,0.824
2021-07-07T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-07T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-07T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-07T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-08T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-08T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-08T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-08T03:00,4,0.526,709.680,0.805,0.745,0.733
2021-07-08T04:00,4,19.280,709.680,21.233,20.563,20.380
2021-07-08T05:00,4,83.540,709.680,85.753,81.614,81.181
2021-07-08T06:00,4,167.102,709.680,174.909,167.663,163.570
2021-07-08T07:00,4,205.566,709.680,262.120,250.988,242.470
2021-07-08T08:00,4,291.529,709.680,330.424,315.033,308.118
2021-07-08T09:00,4,338.707,709.680,322.144,349.227,350.980
2021-07-08T10:00,4,300.945,709.680,345.875,359.133,371.199
2021-07-08T11:00,4,347.374,709.680,345.471,352.566,364.868
2021-07-08T12:00,4,312.151,709.680,293.293,341.325,349.382
2021-07-08T13:00,4,326.938,709.680,280.418,309.036,314.361
2021-07-08T14:00,4,287.830,709.680,241.816,269.445,272.936
2021-07-08T15:00,4,200.841,709.680,203.764,227.285,227.424
2021-07-08T16:00,4,123.949,709.680,153.303,170.150,170.888
2021-07-08T17:00,4,84.279,709.680,95.948,105.589,106.823
2021-07-08T18:00,4,37.250,709.680,32.632,33.741,35.067
2021-07-08T19:00,4,8.136,709.680,0.775,0.791,0.828
2021-07-08T20:00,4,0.011,709.680,0.000,0.000,0.000
2021-07-08T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-08T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-08T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-09T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-09T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-09T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-09T03:00,4,0.248,709.680,0.600,0.622,0.632
2021-07-09T04:00,4,13.171,709.680,18.010,19.247,18.995
2021-07-09T05:00,4,53.912,709.680,70.742,74.210,75.582
2021-07-09T06:00,4,149.036,709.680,138.453,146.204,153.804
2021-07-09T07:00,4,222.601,709.680,206.610,213.252,227.324
2021-07-09T08:00,4,246.335,709.680,268.402,277.184,296.280
2021-07-09T09:00,4,334.257,709.680,337.367,335.298,351.797
2021-07-09T10:00,4,375.151,709.680,374.357,371.102,386.411
2021-07-09T11:00,4,421.413,709.680,383.113,378.274,392.874
2021-07-09T12:00,4,407.082,709.680,303.639,369.758,386.898
2021-07-09T13:00,4,440.957,709.680,296.077,344.200,359.877
2021-07-09T14:00,4,407.198,709.680,320.971,300.638,308.988
2021-07-09T15:00,4,336.902,709.680,262.221,246.071,244.839
2021-07-09T16:00,4,215.384,709.680,193.978,182.456,177.300
2021-07-09T17:00,4,116.819,709.680,116.594,110.221,106.187
2021-07-09T18:00,4,39.889,709.680,35.931,34.820,33.473
2021-07-09T19:00,4,5.266,709.680,0.849,0.815,0.781
2021-07-09T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-09T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-09T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-09T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-10T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-10T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-10T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-10T03:00,4,1.325,709.680,0.391,0.338,0.369
2021-07-10T04:00,4,31.849,709.680,13.642,11.872,13.208
2021-07-10T05:00,4,71.333,709.680,50.090,45.100,49.101
2021-07-10T06:00,4,129.869,709.680,99.617,88.309,92.532
2021-07-10T07:00,4,159.921,709.680,140.867,133.933,134.127
2021-07-10T08:00,4,236.923,709.680,180.561,175.940,171.024
2021-07-10T09:00,4,375.192,709.680,201.879,205.519,203.148
2021-07-10T10:00,4,370.226,709.680,207.139,215.865,220.106
2021-07-10T11:00,4,291.846,709.680,185.310,201.567,208.820
2021-07-10T12:00,4,296.604,709.680,229.731,186.061,187.591
2021-07-10T13:00,4,211.531,709.680,179.571,165.291,157.861
2021-07-10T14:00,4,137.743,709.680,129.073,135.220,123.897
2021-07-10T15:00,4,97.192,709.680,97.963,100.453,91.612
2021-07-10T16:00,4,36.837,709.680,72.904,70.740,69.008
2021-07-10T17:00,4,27.854,709.680,45.871,44.315,46.772
2021-07-10T18:00,4,9.725,709.680,14.756,15.274,16.561
2021-07-10T19:00,4,1.380,709.680,0.332,0.356,0.381
2021-07-10T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-10T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-10T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-10T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-11T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-11T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-11T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-11T03:00,4,0.116,709.680,0.418,0.373,0.357
2021-07-11T04:00,4,9.731,709.680,17.547,15.667,15.223
2021-07-11T05:00,4,53.897,709.680,68.457,61.184,59.824
2021-07-11T06:00,4,151.178,709.680,129.702,122.463,120.233
2021-07-11T07:00,4,270.314,709.680,197.128,183.027,181.004
2021-07-11T08:00,4,319.469,709.680,263.013,241.974,239.531
2021-07-11T09:00,4,355.417,709.680,354.568,297.337,294.489
2021-07-11T10:00,4,375.576,709.680,384.058,332.418,329.804
2021-07-11T11:00,4,422.512,709.680,380.765,341.757,335.544
2021-07-11T12:00,4,423.993,709.680,327.460,342.081,334.928
2021-07-11T13:00,4,408.092,709.680,306.414,325.732,316.690
2021-07-11T14:00,4,350.576,709.680,303.070,287.332,281.243
2021-07-11T15:00,4,309.837,709.680,244.916,233.327,234.641
2021-07-11T16:00,4,213.260,709.680,178.528,172.265,176.865
2021-07-11T17:00,4,92.709,709.680,107.015,104.568,108.486
2021-07-11T18:00,4,41.489,709.680,34.864,33.738,34.651
2021-07-11T19:00,4,7.487,709.680,0.791,0.761,0.788
2021-07-11T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-11T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-11T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-11T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-12T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-12T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-12T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-12T03:00,4,0.393,709.680,0.408,0.416,0.419
2021-07-12T04:00,4,17.459,709.680,15.997,17.408,17.856
2021-07-12T05:00,4,69.243,709.680,64.110,68.190,70.113
2021-07-12T06:00,4,188.231,709.680,118.397,129.954,135.905
2021-07-12T07:00,4,303.662,709.680,164.202,182.730,191.901
2021-07-12T08:00,4,354.796,709.680,195.294,212.809,226.932
2021-07-12T09:00,4,297.999,709.680,257.324,208.800,234.111
2021-07-12T10:00,4,257.342,709.680,237.487,189.396,217.819
2021-07-12T11:00,4,243.016,709.680,209.277,168.667,188.151
2021-07-12T12:00,4,178.275,709.680,178.505,151.386,162.049
2021-07-12T13:00,4,147.968,709.680,159.369,129.199,133.702
2021-07-12T14:00,4,92.003,709.680,129.279,114.494,111.081
2021-07-12T15:00,4,100.282,709.680,102.678,98.333,87.184
2021-07-12T16:00,4,80.565,709.680,81.811,73.007,64.807
2021-07-12T17:00,4,55.245,709.680,56.114,44.436,39.918
2021-07-12T18:00,4,26.534,709.680,20.276,13.914,12.716
2021-07-12T19:00,4,8.015,709.680,0.439,0.314,0.284
2021-07-12T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-12T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-12T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-12T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-13T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-13T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-13T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-13T03:00,4,0.013,709.680,0.122,0.106,0.117
2021-07-13T04:00,4,3.495,709.680,5.692,5.387,5.998
2021-07-13T05:00,4,19.717,709.680,20.807,19.994,22.514
2021-07-13T06:00,4,39.212,709.680,41.769,36.306,41.360
2021-07-13T07:00,4,60.673,709.680,62.747,52.459,60.125
2021-07-13T08:00,4,80.896,709.680,83.817,67.014,76.010
2021-07-13T09:00,4,92.047,709.680,104.924,79.023,88.492
2021-07-13T10:00,4,89.573,709.680,108.855,85.599,97.641
2021-07-13T11:00,4,86.185,709.680,100.242,82.699,95.576
2021-07-13T12:00,4,79.900,709.680,120.231,79.707,91.770
2021-07-13T13:00,4,85.564,709.680,104.773,75.472,83.202
2021-07-13T14:00,4,79.311,709.680,100.908,65.721,70.101
2021-07-13T15:00,4,49.159,709.680,72.084,50.853,54.822
2021-07-13T16:00,4,30.905,709.680,46.482,34.793,38.902
2021-07-13T17:00,4,15.917,709.680,25.392,20.058,22.475
2021-07-13T18:00,4,5.595,709.680,7.921,6.582,7.152
2021-07-13T19:00,4,0.385,709.680,0.188,0.157,0.171
2021-07-13T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-13T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-13T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-13T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-14T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-14T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-14T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-14T03:00,4,0.001,709.680,0.070,0.057,0.057
2021-07-14T04:00,4,0.293,709.680,4.148,3.444,3.247
2021-07-14T05:00,4,4.337,709.680,16.222,12.963,12.037
2021-07-14T06:00,4,11.871,709.680,32.252,26.500,26.175
2021-07-14T07:00,4,19.842,709.680,50.197,40.815,44.621
2021-07-14T08:00,4,35.769,709.680,66.757,56.036,62.180
2021-07-14T09:00,4,53.138,709.680,64.729,71.231,74.931
2021-07-14T10:00,4,61.456,709.680,74.509,82.857,83.578
2021-07-14T11:00,4,59.599,709.680,74.901,84.664,84.995
2021-07-14T12:00,4,51.051,709.680,59.950,88.359,84.673
2021-07-14T13:00,4,53.837,709.680,62.603,87.558,77.289
2021-07-14T14:00,4,50.669,709.680,66.561,77.964,67.208
2021-07-14T15:00,4,39.695,709.680,55.689,62.865,55.240
2021-07-14T16:00,4,29.285,709.680,42.654,46.310,40.249
2021-07-14T17:00,4,16.593,709.680,27.542,27.722,23.107
2021-07-14T18:00,4,6.579,709.680,9.065,8.500,6.975
2021-07-14T19:00,4,0.592,709.680,0.216,0.198,0.167
2021-07-14T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-14T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-14T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-14T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-15T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-15T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-15T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-15T03:00,4,0.034,709.680,0.076,0.058,0.059
2021-07-15T04:00,4,1.659,709.680,5.078,3.744,4.337
2021-07-15T05:00,4,7.393,709.680,20.485,14.488,17.747
2021-07-15T06:00,4,9.695,709.680,45.455,30.930,40.553
2021-07-15T07:00,4,25.020,709.680,76.558,53.002,69.096
2021-07-15T08:00,4,44.693,709.680,108.165,79.622,99.539
2021-07-15T09:00,4,61.491,709.680,128.310,104.237,123.458
2021-07-15T10:00,4,68.094,709.680,147.054,117.424,137.374
2021-07-15T11:00,4,60.352,709.680,150.106,120.233,143.377
2021-07-15T12:00,4,44.383,709.680,119.094,125.558,149.277
2021-07-15T13:00,4,39.814,709.680,122.127,122.872,141.250
2021-07-15T14:00,4,37.544,709.680,99.948,111.841,119.998
2021-07-15T15:00,4,29.504,709.680,89.413,90.440,95.831
2021-07-15T16:00,4,18.122,709.680,69.472,65.168,70.460
2021-07-15T17:00,4,9.423,709.680,43.598,38.969,40.806
2021-07-15T18:00,4,2.765,709.680,10.550,9.070,8.739
2021-07-15T19:00,4,0.082,709.680,0.000,0.000,0.000
2021-07-15T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-15T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-15T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-15T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-16T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-16T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-16T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-16T03:00,4,0.000,709.680,0.124,0.163,0.154
2021-07-16T04:00,4,3.054,709.680,9.478,11.182,10.530
2021-07-16T05:00,4,15.691,709.680,42.959,51.489,48.047
2021-07-16T06:00,4,45.235,709.680,91.303,117.177,108.372
2021-07-16T07:00,4,95.154,709.680,145.796,187.009,172.432
2021-07-16T08:00,4,136.647,709.680,195.691,253.141,239.475
2021-07-16T09:00,4,155.785,709.680,183.063,316.602,304.207
2021-07-16T10:00,4,163.674,709.680,209.699,370.295,355.953
2021-07-16T11:00,4,159.535,709.680,224.927,398.279,381.783
2021-07-16T12:00,4,177.192,709.680,235.786,405.459,389.475
2021-07-16T13:00,4,195.945,709.680,247.501,389.715,375.340
2021-07-16T14:00,4,213.729,709.680,258.269,347.647,337.645
2021-07-16T15:00,4,188.883,709.680,227.246,280.255,275.548
2021-07-16T16:00,4,151.192,709.680,175.040,202.129,198.950
2021-07-16T17:00,4,80.303,709.680,105.397,114.015,110.741
2021-07-16T18:00,4,27.249,709.680,23.694,24.216,22.493
2021-07-16T19:00,4,2.481,709.680,0.000,0.000,0.000
2021-07-16T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-16T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-16T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-16T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-17T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-17T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-17T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-17T03:00,4,0.007,709.680,0.194,0.193,0.186
2021-07-17T04:00,4,7.934,709.680,14.386,14.093,13.706
2021-07-17T05:00,4,44.814,709.680,66.365,66.274,64.668
2021-07-17T06:00,4,105.008,709.680,141.591,145.923,143.769
2021-07-17T07:00,4,197.593,709.680,223.817,227.360,224.840
2021-07-17T08:00,4,343.664,709.680,310.286,308.745,305.663
2021-07-17T09:00,4,437.839,709.680,366.697,387.037,380.034
2021-07-17T10:00,4,486.790,709.680,427.571,443.370,437.158
2021-07-17T11:00,4,500.148,709.680,453.007,467.482,462.132
2021-07-17T12:00,4,501.345,709.680,507.337,469.245,462.310
2021-07-17T13:00,4,469.408,709.680,475.661,443.427,435.163
2021-07-17T14:00,4,418.948,709.680,412.857,391.980,386.479
2021-07-17T15:00,4,331.618,709.680,337.194,317.847,314.668
2021-07-17T16:00,4,221.458,709.680,241.402,228.144,227.650
2021-07-17T17:00,4,112.439,709.680,129.012,125.170,125.518
2021-07-17T18:00,4,36.296,709.680,23.448,23.566,23.482
2021-07-17T19:00,4,4.447,709.680,0.000,0.000,0.000
2021-07-17T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-17T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-17T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-17T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-18T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-18T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-18T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-18T03:00,4,0.143,709.680,0.222,0.199,0.191
2021-07-18T04:00,4,16.799,709.680,14.775,15.215,14.986
2021-07-18T05:00,4,71.902,709.680,78.987,76.153,75.039
2021-07-18T06:00,4,169.355,709.680,187.959,177.285,173.576
2021-07-18T07:00,4,289.244,709.680,292.826,278.215,273.334
2021-07-18T08:00,4,387.505,709.680,381.687,367.848,359.664
2021-07-18T09:00,4,457.313,709.680,439.507,435.692,423.647
2021-07-18T10:00,4,497.596,709.680,481.251,476.423,460.304
2021-07-18T11:00,4,504.509,709.680,493.234,481.356,468.726
2021-07-18T12:00,4,476.622,709.680,493.048,467.377,458.964
2021-07-18T13:00,4,439.351,709.680,457.447,439.768,431.230
2021-07-18T14:00,4,383.543,709.680,400.382,392.683,385.367
2021-07-18T15:00,4,306.644,709.680,327.469,323.135,319.495
2021-07-18T16:00,4,217.970,709.680,238.418,232.632,231.713
2021-07-18T17:00,4,109.182,709.680,127.875,125.838,125.407
2021-07-18T18:00,4,33.661,709.680,22.728,22.822,22.887
2021-07-18T19:00,4,3.683,709.680,0.000,0.000,0.000
2021-07-18T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-18T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-18T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-18T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-19T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-19T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-19T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-19T03:00,4,0.169,709.680,0.159,0.147,0.142
2021-07-19T04:00,4,16.157,709.680,14.889,15.250,14.899
2021-07-19T05:00,4,72.989,709.680,76.508,74.229,72.506
2021-07-19T06:00,4,176.561,709.680,177.570,163.805,161.970
2021-07-19T07:00,4,284.102,709.680,273.794,249.786,250.704
2021-07-19T08:00,4,351.808,709.680,352.378,317.094,319.601
2021-07-19T09:00,4,403.183,709.680,412.475,365.845,366.213
2021-07-19T10:00,4,446.821,709.680,438.494,389.295,387.904
2021-07-19T11:00,4,435.797,709.680,434.997,383.400,385.654
2021-07-19T12:00,4,444.902,709.680,426.603,371.183,373.597
2021-07-19T13:00,4,417.223,709.680,396.445,348.903,348.851
2021-07-19T14:00,4,335.236,709.680,364.434,310.688,308.589
2021-07-19T15:00,4,254.255,709.680,298.547,256.167,256.161
2021-07-19T16:00,4,167.800,709.680,215.832,190.833,190.589
2021-07-19T17:00,4,97.705,709.680,118.095,111.433,110.291
2021-07-19T18:00,4,35.791,709.680,23.192,23.847,23.275
2021-07-19T19:00,4,4.136,709.680,0.000,0.000,0.000
2021-07-19T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-19T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-19T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-19T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-20T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-20T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-20T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-20T03:00,4,0.050,709.680,0.119,0.117,0.122
2021-07-20T04:00,4,15.015,709.680,13.588,13.786,14.119
2021-07-20T05:00,4,72.563,709.680,74.917,73.750,75.677
2021-07-20T06:00,4,165.905,709.680,177.449,174.889,179.013
2021-07-20T07:00,4,280.478,709.680,277.430,276.069,278.618
2021-07-20T08:00,4,378.305,709.680,362.753,359.661,360.942
2021-07-20T09:00,4,447.364,709.680,427.170,424.533,419.551
2021-07-20T10:00,4,491.896,709.680,468.537,457.154,449.864
2021-07-20T11:00,4,509.942,709.680,477.667,455.642,454.385
2021-07-20T12:00,4,496.163,709.680,482.853,437.723,443.088
2021-07-20T13:00,4,466.253,709.680,449.743,405.336,412.736
2021-07-20T14:00,4,400.465,709.680,404.214,359.219,367.139
2021-07-20T15:00,4,319.783,709.680,328.238,299.825,306.947
2021-07-20T16:00,4,211.288,709.680,237.350,220.450,223.114
2021-07-20T17:00,4,105.245,709.680,124.843,120.279,120.992
2021-07-20T18:00,4,34.555,709.680,21.904,22.178,22.219
2021-07-20T19:00,4,3.273,709.680,0.000,0.000,0.000
2021-07-20T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-20T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-20T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-20T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-21T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-21T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-21T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-21T03:00,4,0.059,709.680,0.083,0.083,0.082
2021-07-21T04:00,4,16.592,709.680,12.496,12.299,12.470
2021-07-21T05:00,4,74.400,709.680,74.505,72.692,73.130
2021-07-21T06:00,4,171.868,709.680,185.890,179.732,179.441
2021-07-21T07:00,4,285.053,709.680,289.761,282.392,281.168
2021-07-21T08:00,4,384.514,709.680,373.568,365.542,364.502
2021-07-21T09:00,4,454.552,709.680,424.136,433.803,433.416
2021-07-21T10:00,4,493.341,709.680,466.592,477.080,475.296
2021-07-21T11:00,4,508.144,709.680,481.388,489.261,484.249
2021-07-21T12:00,4,496.370,709.680,496.448,476.636,470.364
2021-07-21T13:00,4,459.002,709.680,459.797,436.109,428.895
2021-07-21T14:00,4,392.697,709.680,394.236,370.341,364.861
2021-07-21T15:00,4,303.375,709.680,317.397,299.425,293.817
2021-07-21T16:00,4,196.651,709.680,227.889,218.203,214.038
2021-07-21T17:00,4,101.374,709.680,120.728,119.013,117.226
2021-07-21T18:00,4,34.228,709.680,21.542,21.910,22.192
2021-07-21T19:00,4,3.344,709.680,0.000,0.000,0.000
2021-07-21T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-21T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-21T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-21T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-22T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-22T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-22T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-22T03:00,4,0.081,709.680,0.047,0.048,0.049
2021-07-22T04:00,4,16.199,709.680,12.412,12.457,12.258
2021-07-22T05:00,4,67.521,709.680,72.219,72.400,72.663
2021-07-22T06:00,4,156.418,709.680,178.296,177.799,180.970
2021-07-22T07:00,4,260.958,709.680,279.957,278.831,283.954
2021-07-22T08:00,4,357.223,709.680,359.102,358.893,363.202
2021-07-22T09:00,4,413.625,709.680,401.758,418.285,415.996
2021-07-22T10:00,4,419.415,709.680,440.279,452.315,447.278
2021-07-22T11:00,4,447.421,709.680,454.934,461.924,457.363
2021-07-22T12:00,4,446.361,709.680,458.691,453.166,452.613
2021-07-22T13:00,4,424.074,709.680,432.719,422.549,425.230
2021-07-22T14:00,4,364.253,709.680,396.809,372.055,375.438
2021-07-22T15:00,4,304.560,709.680,324.580,305.554,308.312
2021-07-22T16:00,4,211.925,709.680,232.897,222.548,223.631
2021-07-22T17:00,4,106.208,709.680,121.331,119.172,119.455
2021-07-22T18:00,4,32.002,709.680,20.993,21.300,21.378
2021-07-22T19:00,4,3.063,709.680,0.000,0.000,0.000
2021-07-22T20:00,4,0.001,709.680,0.000,0.000,0.000
2021-07-22T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-22T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-07-22T23:00,4,0.000,709.680,0.000,0.000,0.000
